AATS0e	AATS0i	AATS0m	AATS0p	AATS0s	AATS1m	AATS1s	AATS3i	AATS3s	AATS5e	AATS5m	AATS5s	AATS6e	AATS6i	AATS6s	AATS7e	AATS7i	AATS7p	AATS7s	AATS8e	AATS8i	AATS8m	AATS8p	AATS8s	AATSC0c	AATSC0i	AATSC0v	AATSC1c	AATSC1e	AATSC1i	AATSC1m	AATSC1p	AATSC1s	AATSC1v	AATSC2c	AATSC2e	AATSC2i	AATSC2m	AATSC2p	AATSC2v	AATSC3c	AATSC3e	AATSC3i	AATSC3m	AATSC3p	AATSC3s	AATSC3v	AATSC4c	AATSC4e	AATSC4i	AATSC4m	AATSC4p	AATSC4s	AATSC4v	AATSC5c	AATSC5e	AATSC5i	AATSC5m	AATSC5p	AATSC5s	AATSC5v	AATSC6c	AATSC6e	AATSC6i	AATSC6m	AATSC6p	AATSC6s	AATSC6v	AATSC7c	AATSC7e	AATSC7i	AATSC7m	AATSC7p	AATSC7v	AATSC8c	AATSC8e	AATSC8i	AATSC8m	AATSC8p	AATSC8s	AATSC8v	ALogP	ALogp2	AMR	ASP-0	ASP-1	ASP-2	ASP-3	ASP-7	ATS0p	ATS0s	ATSC0i	ATSC0p	ATSC1i	ATSC1s	ATSC2e	ATSC2m	ATSC3c	ATSC3p	ATSC3v	ATSC4c	ATSC4e	ATSC4i	ATSC4p	ATSC4v	ATSC5c	ATSC5e	ATSC5i	ATSC5m	ATSC6c	ATSC6e	ATSC6i	ATSC6m	ATSC6p	ATSC6v	ATSC7c	ATSC7e	ATSC7i	ATSC7m	ATSC7p	ATSC7v	ATSC8c	ATSC8e	ATSC8i	ATSC8m	ATSC8p	ATSC8s	ATSC8v	AVP-0	AVP-1	BCUTc-1h	BCUTc-1l	BCUTp-1h	BCUTp-1l	BCUTw-1l	BIC0	BIC1	BIC2	BIC3	C1SP1	C1SP2	C1SP3	C2SP1	C2SP2	C3SP2	C3SP3	C4SP3	CIC2	CIC3	CrippenLogP	ETA_AlphaP	ETA_Beta	ETA_BetaP	ETA_BetaP_ns_d	ETA_BetaP_s	ETA_Beta_ns	ETA_EtaP_B	ETA_EtaP_B_RC	ETA_EtaP_F	ETA_Psi_1	ETA_Shape_P	ETA_Shape_X	ETA_Shape_Y	ETA_dAlpha_A	ETA_dEpsilon_D	ETA_dPsi_B	FMF	GATS1c	GATS1e	GATS1i	GATS1m	GATS1s	GATS2c	GATS2e	GATS2m	GATS2p	GATS2s	GATS2v	GATS3c	GATS3e	GATS3i	GATS3m	GATS3p	GATS3s	GATS3v	GATS4c	GATS4e	GATS4i	GATS4m	GATS4p	GATS4s	GATS5c	GATS5e	GATS5i	GATS5m	GATS5p	GATS5s	GATS5v	GATS6c	GATS6e	GATS6i	GATS6m	GATS6p	GATS6s	GATS6v	GATS7c	GATS7e	GATS7i	GATS7m	GATS7p	GATS8c	GATS8e	GATS8i	GATS8m	GATS8p	GATS8v	GGI2	GGI3	GGI4	GGI5	IC0	IC1	IC2	IC3	JGI10	JGI2	JGI3	JGI4	JGI5	JGI6	JGI7	JGI8	JGI9	LipinskiFailures	LipoaffinityIndex	MATS1s	MATS2e	MATS2m	MATS2s	MATS3m	MATS3p	MATS4e	MATS4m	MATS4s	MATS5m	MATS6m	MATS6s	MATS7m	MATS8m	MAXDN	MAXDP	MDEC-11	MDEC-12	MDEC-13	MDEC-14	MDEC-22	MDEC-23	MDEC-24	MDEC-33	MDEC-44	MDEN-11	MDEN-12	MDEN-13	MDEN-22	MDEN-23	MDEN-33	MDEO-11	MDEO-12	MDEO-22	MLFER_A	MLFER_E	MLFER_S	MLogP	MPC10	PetitjeanNumber	R_TpiPCTPC	SC-4	SC-5	SCH-3	SCH-5	SCH-6	SCH-7	SHAvin	SHBint10	SHBint4	SHBint9	SHCHnX	SHaaCH	SHaaNH	SHdCH2	SHdNH	SHdsCH	SHmisc	SHsNH2	SHsNH3p	SHsOH	SHsSH	SHssNH2p	SHsssNHp	SHtCH	SM1_DzZ	SM1_Dzs	SRW5	SSm	SaOm	SaaCH	SaaN	SaaO	SaaS	SaaSe	SaaaC	SaasC	SdCH2	SdS	SdSe	SddC	SddsAs	SddsN	SddsP	SddssS	SddssSe	SdsN	SdssC	SdssS	SdssSe	SdsssAs	SdsssP	SpMax1_Bhe	SpMax1_Bhs	SpMax2_Bhe	SpMax2_Bhm	SpMax2_Bhp	SpMax2_Bhs	SpMax3_Bhe	SpMax3_Bhm	SpMax3_Bhs	SpMax4_Bhm	SpMin1_Bhe	SpMin1_Bhm	SpMin1_Bhp	SpMin2_Bhe	SpMin2_Bhm	SpMin3_Bhe	SpMin3_Bhm	SsAsH2	SsBH2	SsBr	SsCl	SsGeH3	SsI	SsLi	SsNH3p	SsOm	SsPH2	SsPbH3	SsSH	SsSeH	SsSiH3	SsSnH3	SssAsH	SssBH	SssBe	SssCH2	SssGeH2	SssNH2p	SssO	SssPH	SssPbH2	SssS	SssSe	SssSiH2	SssSnH2	SsssAs	SsssB	SsssGeH	SsssN	SsssNHp	SsssP	SsssPbH	SsssSiH	SsssSnH	SssssBem	SssssBm	SssssGe	SssssNp	SssssPb	SssssSi	SssssSn	SsssssAs	SsssssP	SssssssS	SssssssSe	StCH	StsC	SwHBd	TopoPSA	TpiPC	VC-3	VC-5	VC-6	VCH-6	VE1_D	VE1_Dt	VE1_DzZ	VE1_Dze	VE1_Dzp	VE1_Dzs	VE1_Dzv	VE3_D	VE3_Dzi	VPC-4	VR3_D	WTPT-5	XLogP	ZMIC1	ZMIC2	ZMIC3	fragC	hmin	maxHBd	maxHBint2	maxHBint3	maxHBint4	maxHBint5	maxHBint6	maxHBint7	maxHBint8	maxHBint9	maxHCHnX	maxHCsats	maxHCsatu	maxHaaCH	maxHdCH2	maxHmisc	maxHother	maxHsNH3p	maxHsOH	maxHsSH	maxHssNH	maxHssNH2p	maxHsssNHp	maxHtCH	maxSm	maxaOm	maxaaCH	maxaaN	maxaaS	maxaaSe	maxaasC	maxdCH2	maxdS	maxdSe	maxddC	maxddsAs	maxddsN	maxddsP	maxddssS	maxddssSe	maxdssC	maxdssS	maxdssSe	maxdsssAs	maxdsssP	maxsAsH2	maxsBH2	maxsBr	maxsCH3	maxsCl	maxsGeH3	maxsLi	maxsNH3p	maxsPH2	maxsPbH3	maxsSH	maxsSeH	maxsSiH3	maxsSnH3	maxssAsH	maxssBH	maxssBe	maxssCH2	maxssGeH2	maxssNH2p	maxssO	maxssPH	maxssPbH2	maxssS	maxssSe	maxssSiH2	maxssSnH2	maxsssAs	maxsssB	maxsssCH	maxsssGeH	maxsssNHp	maxsssP	maxsssPbH	maxsssSiH	maxsssSnH	maxssssBem	maxssssBm	maxssssC	maxssssGe	maxssssNp	maxssssPb	maxssssSi	maxssssSn	maxsssssAs	maxsssssP	maxssssssS	maxssssssSe	maxtCH	maxwHBa	maxwHBd	minHBa	minHBint10	minHBint2	minHBint3	minHBint4	minHBint5	minHBint6	minHBint7	minHBint8	minHBint9	minHCHnX	minHaaCH	minHdCH2	minHmisc	minHother	minHsNH3p	minHsSH	minHssNH2p	minHsssNHp	minHtCH	minSm	minaOm	minaaCH	minaaSe	minaasC	mindCH2	mindO	mindS	mindSe	minddC	minddsAs	minddsN	minddsP	minddssSe	mindssC	mindssS	mindssSe	mindsssAs	mindsssP	minsAsH2	minsBH2	minsGeH3	minsLi	minsNH3p	minsPH2	minsPbH3	minsSH	minsSeH	minsSiH3	minsSnH3	minssAsH	minssBH	minssBe	minssCH2	minssGeH2	minssNH2p	minssPH	minssPbH2	minssSe	minssSiH2	minssSnH2	minsssAs	minsssB	minsssGeH	minsssNHp	minsssP	minsssPbH	minsssSiH	minsssSnH	minssssBem	minssssBm	minssssGe	minssssNp	minssssPb	minssssSi	minssssSn	minsssssAs	minsssssP	minssssssS	minssssssSe	mintCH	minwHBa	minwHBd	n10HeteroRing	n10Ring	n11HeteroRing	n11Ring	n12HeteroRing	n12Ring	n3HeteroRing	n4HeteroRing	n4Ring	n6HeteroRing	n6Ring	n7HeteroRing	n7Ring	n8HeteroRing	n8Ring	n9HeteroRing	n9Ring	nAcid	nAromBond	nAtomLAC	nAtomP	nB	nBondsD	nBondsQ	nBr	nF10HeteroRing	nF10Ring	nF11HeteroRing	nF11Ring	nF12HeteroRing	nF12Ring	nF4HeteroRing	nF4Ring	nF5HeteroRing	nF5Ring	nF6HeteroRing	nF6Ring	nF7HeteroRing	nF7Ring	nF8HeteroRing	nF8Ring	nF9HeteroRing	nFG12HeteroRing	nFHeteroRing	nFRing	nG12HeteroRing	nG12Ring	nHCHnX	nHdCH2	nHeteroRing	nHmisc	nHsNH3p	nHsSH	nHssNH2p	nHsssNHp	nHtCH	nP	nS	nSm	nT11HeteroRing	nT11Ring	nT12HeteroRing	nT12Ring	nT4HeteroRing	nT4Ring	nT7HeteroRing	nT7Ring	nT8HeteroRing	nT8Ring	nTHeteroRing	nX	naOm	naaSe	naasC	ndCH2	ndS	ndSe	nddC	nddsAs	nddsN	nddsP	nddssSe	ndssC	ndssS	ndssSe	ndsssAs	ndsssP	nsAsH2	nsBH2	nsGeH3	nsLi	nsNH3p	nsPH2	nsPbH3	nsSH	nsSeH	nsSiH3	nsSnH3	nssAsH	nssBH	nssBe	nssGeH2	nssNH2p	nssPH	nssPbH2	nssSe	nssSiH2	nssSnH2	nsssAs	nsssB	nsssGeH	nsssNHp	nsssP	nsssPbH	nsssSiH	nsssSnH	nssssBem	nssssBm	nssssGe	nssssNp	nssssPb	nssssSi	nssssSn	nsssssAs	nsssssP	nssssssS	nssssssSe	ntCH	nwHBa	nwHBd	piPC3
7.860542350000008	169.1040259441464	85.16762498750023	1.2615507137351094	6.138888888888888	85.09631913749993	3.2958333333333334	165.9742195241419	3.2946127946127954	8.04718857142857	61.088961354838716	4.754352278545826	7.911627728813557	166.95831722945778	3.581920903954805	7.762850661354585	166.31970333843813	1.0843208193549485	3.343514829570608	7.670518479087455	167.21152019455792	44.53567985551326	1.0520266988504798	3.491339247993241	0.020094648179283976	1.3663282637531813	45.92930754888594	-0.01153390031342701	-0.009180298750000187	-0.3329442342325987	-0.13455725312512853	-0.015036928080624809	-0.13039062500000004	-1.3166866738487877	0.0005439011310257655	0.010171025277777771	-0.2325770149728036	2.208042739583276	-0.018155058117863825	-2.0020640043904843	0.003003056572230632	0.0003474455744948076	0.03183413704289656	-2.9708328991872173	-0.018004888594290818	-0.20517834595959605	-4.77333320475299	-0.0047060582891379705	-0.011482668648127884	0.02894625057275145	2.4090927577608605	0.016018888671750622	-0.2025511655653456	5.366481438293353	0.002564361100949232	0.01121055235311008	-0.06525080728304446	-0.4328639626836672	-0.007848139948965669	0.4499674379160253	-2.2730949804887386	0.0012470879203647471	-0.011976323951271486	0.11086614514532477	-5.118729710076828	-0.0016514025161944244	-0.3662897245762721	-3.164192710353265	-0.002325468813200629	-0.009666419793326723	-0.034158098377818316	-2.7088729054563045	-0.005383302270614335	-1.8851773792080533	0.0007111629536190098	0.008923917830323369	-0.0105362198794541	0.8874230635545646	-0.0007428666605228892	0.2951393509716939	-0.17236906011916298	-4.297700000000002	18.470225290000005	132.83909999999997	0.7614856834587242	0.4687231389352611	0.3189435430767028	0.19875774955222514	0.03370804829535764	100.92405709880876	491.1111111111111	109.3062611002545	16.046880239869388	-26.6355387386079	-10.431250000000004	1.4646276399999991	317.9581544999917	0.594605201301665	-3.5649679416695825	-945.1199745410921	-1.0682752316343194	-2.606565783125029	6.5707988800145785	3.636287728487392	1218.1912864925916	0.5564663589059833	2.432689860624888	-14.15942518042065	-93.9314799023558	0.29431274920608025	-2.8264124525000707	26.16441025429664	-1208.020211578131	-0.38973099382188414	-746.7494796433707	-0.5836926721133578	-2.426271368125008	-8.573682692832401	-679.9270992695324	-1.3512088699241982	-473.1795221812212	0.1870358568017996	2.346990389375046	-2.771025828296428	233.39226571485045	-0.1953739317175199	77.6216493055555	-45.33306281133986	0.5964949701007327	0.3302927005431134	0.2226779197828249	-0.39405471384933455	10.668709795186892	4.2106624195337226	11.9	0.25291552234135434	0.5097998521112351	0.7120545989590021	0.8105596965236003	0	7	7	0	0	0	2	0	1.7224601041754823	1.0861731623697652	-1.7558299999999996	0.45214	36.75	0.94231	0.0	0.63462	12.0	0.02907	0.03128	0.99976	0.49718	0.30246	0.0	0.36862	0.0	0.08125	0.0	0.0625	1.56191892431344	0.7601723639631655	1.7376530178108671	0.8980855795604108	0.6171273026379952	0.9283569785421236	0.632102071784718	0.8696027398091349	1.2425479420981982	0.5932695274033509	1.1294237970341108	0.917106716251704	0.9409826923862288	1.0799329442136458	1.0566386468553055	1.1179246893239485	0.9764409379146249	1.110018402956657	1.3568154621610042	1.1935260991772092	0.9603163040741368	0.9467376208408708	0.8712022367818264	1.1634154104158212	1.1080446231206629	1.1193143321640102	1.1093816663709264	1.0416351246362183	1.037674905242735	1.1288741944862792	1.021991678367414	1.061153746624644	1.2540089025373076	0.9513457385997108	1.1471320116663006	1.0072515946230418	1.3092633751572804	1.0496565277873091	1.0900156908322125	1.1044558218858715	1.0265721907787009	1.057377280648773	1.043817258185234	0.8010001078011142	0.8141469818258104	0.9802486322761084	0.945848960268768	1.0074927041845545	1.0080097390269946	4.444444444444441	3.097222222222221	2.595000000000002	1.4933333333333312	1.6336905218559123	3.2930172839039304	4.599467990711879	5.2357549325175965	0.008574801821555062	0.08547008547008543	0.05735596707818929	0.042540983606557406	0.0226262626262626	0.019047619047619046	0.015889830508474576	0.010443273733503613	0.009434947768281106	3	3.065965486239424	-0.04883575761910641	0.10142770119310192	0.058695126576635386	0.04168247094361103	-0.07897193742216056	-0.08976144060479317	-0.11450769737897815	0.06403952324687165	-0.07586235304123058	-0.011506573049839108	-0.13606823946770455	-0.1371880547990016	-0.0720084060038546	0.023589855444641983	2.5692617766513903	6.191390734068853	2.0231994634189667	4.027678985904103	13.723487086201475	0.0	2.529601616685908	12.567766358583613	0.0	15.647981493388231	0.0	0.0	0.0	0.0	3.1448915545060974	0.0	0.0	2.5530710160708026	0.0	0.0	0.7230000000000002	2.2159999999999997	5.367999999999999	2.67	57.0	0.4736842105263158	1.5334370139968896	0.0	0.6346767354150745	0.0	0.14433756729740646	0.10206207261596577	0.058925565098878974	0.0	11.335327991767882	11.65884782860914	19.425834316469132	0.0	0.0	0.0	0.0	0.0	1.9732061538962369	0.0	0.0	0.0	0.5317935672799254	0.0	0.0	0.0	0.0	2.7499999999997726	7.143809523809239	2.3978952727983707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.946097578464255	-3.1358229847929784	0.0	0.0	0.0	0.0	3.824240101596204	4.951581221801949	3.783265688519396	3.721273664988988	3.6086905531844673	4.9450838147437866	3.7272796818551965	3.662739012005271	4.932169935366509	3.5738272274925666	1.7420066580322842	1.907987480152359	1.9358762655138173	1.6723647131351405	1.8552730503953558	1.6124221428259942	1.7895180355606508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1561963164791893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.52	6.894670039433483	1.7344013882080531	0.17147312798543374	0.0	0.02721655269759086	0.08296940473276376	0.0933894959726313	0.0668557474020181	0.06732336719064755	0.17304944539046707	0.02161637977824643	0.1413414057424755	-9.708205091595195	-11.271463508552491	2.281421100453289	24.37835487313682	20.890139729608077	-1.2089999999999994	71.26224320981211	51.17070931475594	36.597989656149814	39.14	-0.011025214589202692	0.5317935672799254	5.290598291797447	5.803883821290557	6.537750936000492	5.959563457717562	6.034169312112612	6.7971546783094565	4.5749729107377135	6.227647221280925	0.0	0.9114970495684004	0.9114970495684004	0.0	0.0	0.0	0.6951178190015879	0.0	0.5317935672799254	0.0	0.4720993674455448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8750239376774824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280862047897096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021022929260524847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5686124091191456	0.0	2.2663964969444907	1.4258554613422625	4.09343248008119	0.8015504944249645	1.2700147017200605	3.966259451579925	0.7410759432056166	1.3736526214672204	3.786401720155325	0.7032875623473578	0.0	0.0	0.0	0.0	0.5854379704933963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.206535438554047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7695690663408199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6641862291129592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7695690663408199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	5	4	0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.430816798843313
7.666343098591549	164.6135040056017	87.52396966197205	1.4529723642255887	4.458626760563379	92.94069849999994	3.1921921921921927	161.13025832338204	3.089898989898991	7.819616768472907	65.68379896059112	3.713601532567048	7.885091980582522	162.36254509620747	3.385854908306364	7.6992299999999965	159.8686685145886	1.3857834709200558	3.049585769980508	7.573443404580147	159.7497624597718	50.94984683587797	1.2936272213544535	2.852417302798981	0.011529945306561986	1.5550395416149059	49.04971943461974	-0.006046426535542229	0.002768586102070881	-0.21229788935071595	1.9653957883168904	-0.014772874824745947	-0.06259896327591223	-1.1277780531055364	0.000966490087461201	0.009923924760711992	-0.2016798828388028	6.020114351069672	0.0049382476528106786	3.9741932010326537	-0.0004741613932694928	-0.007820126511695351	0.1095752129056532	-6.0274960410644685	-0.0072223097199525564	-0.23256036193449425	-4.6611535721666595	-0.0005748559110454818	0.00453763580050616	-0.11414523659622555	4.391473793298974	-0.008580449805415127	0.11717203409983425	1.9554830291181653	0.0015295623276791249	0.003063309563060419	-0.05344412465579285	4.646359884891676	0.012270083581636377	0.12773604147142845	4.749637830895331	-0.0010709203039164165	-0.01611744645749556	0.09561940923806496	-3.8703318192424	0.015358935374277056	-0.29517891263591184	0.6338416962255474	-5.604667032678903e-05	-0.0035845964355444796	0.02651043243640984	-3.1758062442497716	-0.0041319983507274215	-2.5961183546796334	0.0005791016685378927	-0.0006042441021789026	-0.13473973247300064	-6.787005578772397	-0.04334294961745232	-0.09703927055986576	-11.064988531290238	-1.7673	3.12334929	69.7047	0.7223425923801794	0.4412525837059961	0.28974711472501385	0.17643539569974676	0.02838675101336385	103.1610378600168	316.56249999999994	110.40780745465831	15.548311689755574	-15.71004381195298	-4.632323282417505	1.270262369371135	770.5746369369181	-0.07823662988946631	-1.1916811037921722	-769.0903394074986	-0.11439632629805085	0.9029895243007259	-22.714902082648887	-1.70750951127761	389.1411227945149	0.31050115251886234	0.6218518413012651	-10.84915730512595	943.21105663301	-0.22060958260678176	-3.320193970244085	19.697598303041378	-797.2883547639343	3.1639406871010736	130.57138942246277	-0.0127786408345079	-0.8172879873041414	6.044378595501443	-724.0838236889481	-0.9420956239658521	-591.9149848669564	0.15172463715692794	-0.15831195477087245	-35.30180990792617	-1778.1954616383675	-11.355852799772508	-25.424288886684828	-2899.026995198042	0.5869270958299996	0.3050211871345501	0.2483096757128525	-0.2919173632466424	12.82590657833693	4.2646065840349285	11.889999999999995	0.2426768473565541	0.5586916989136758	0.7401364624786902	0.8323537379274358	0	4	5	0	15	0	1	0	1.3749705484898829	0.780057436412033	5.515950000000007	0.46842	50.0	1.31579	0.02632	0.64474	25.5	0.02165	0.0307	1.22607	0.5615100000000001	0.19663	0.028089999999999997	0.32022	0.0	0.02671	0.0	0.3380281690140845	1.590145849058536	0.6651262068582667	1.4018249735067851	0.8025341649416045	0.5606210955127096	1.058378614146162	0.6658075178026895	0.7508958904996257	0.9954233008414344	0.5157230619609632	0.9037565663966092	1.3479536030833037	1.2419215535326285	1.0478407266616951	1.1437436515316308	1.00083128087889	1.1737387541225666	1.037452358708742	1.2358586454510192	0.904538104876532	1.0842207100398973	0.8534048059953177	1.0272244315847203	0.8663670333025629	1.2760100746975596	1.3664845847308815	1.0226590645320377	0.8917504324574612	0.9151146072800469	1.5417335167018211	0.8542127912602114	1.4915655598932431	1.6495716871927453	0.9979099620547184	1.1212954442424328	0.889376481708047	1.6992758821218164	0.918247307816314	1.090932509294172	1.031020080117708	1.0618420215798026	1.0475788119275415	1.020312114728958	0.7629286029938087	0.8648448680246313	1.111128954937158	1.1450754174666895	1.2170147362701804	1.229043075755342	4.666666666666663	3.416666666666667	2.4694444444444463	1.8577777777777744	1.5655595742510402	3.604238096120388	4.774776571014799	5.369689683092649	0.008356494235282109	0.07909604519774004	0.05694444444444445	0.037415824915824944	0.025449010654490064	0.022031746031746017	0.01339108560090703	0.010774191001387512	0.009168409000398257	1	10.553618374470137	-0.04145433979692662	0.15144768160765826	0.17307110303676718	0.09024472143133447	-0.1732833178146224	-0.0329800431293446	0.0692482499149121	0.12624963066162753	0.07759376612776367	0.13357730160741965	-0.1112674208514927	-0.19547363574318055	-0.09130063943481392	-0.1951183106058639	2.2965491937515745	7.083295277987737	1.5267723626552798	8.80857881970511	7.100086500357566	1.883021237049088	14.400417863742206	25.53894570695329	2.1062787679505472	8.691770872332294	0.0	0.0	0.0	0.0	1.0246239345061203	2.731830219966435	0.7937005259840998	0.3914867641168864	0.0	0.0	0.12500000000000006	3.344000000000001	4.518999999999999	3.44	198.0	0.5	5.386538322748269	0.25	0.5273961623718133	0.0	0.21407617506269555	0.5566833238403333	0.6405312991667748	0.0	2.7362163243133555	0.4350840014329496	0.0	0.0	6.029561980447032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7499999999998297	3.3065263605439843	3.0445224377234235	0.0	0.0	19.76005313921755	8.346344627408529	0.0	0.0	0.0	1.3904849376272057	1.7400186899573626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8503934503177966	0.0	0.0	0.0	0.0	4.059126099494409	4.6382006803427025	3.9677454375937407	3.9281971331951953	3.847866858409896	4.62267924503955	3.8540839484068377	3.805418766681689	4.596212482732983	3.6049044475337046	1.892607192973954	1.972820331076862	2.0145161834485967	1.863485215827668	1.9483811091713883	1.7056406426250978	1.8841199399393227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5855517980229386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4904832766439908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.15	8.853395860457375	1.8730576859108985	0.16624295763238084	0.0	0.16506518087230476	0.06643501792516886	0.7612198572178118	0.010392366393181515	0.010087278592132988	0.06113516136543164	0.09520906266351316	0.040730962008795085	-10.303817735870297	-14.506317116567836	2.856407823716609	22.94093497154169	22.4244667227308	4.283000000000001	63.85389017574202	40.48368361255634	30.281662082876863	275.1	-0.1089034470920296	0.4550461449767873	5.246585658757256	0.35371722470946665	0.4350840014329496	3.342207321983671	0.3640463920881392	6.408549224818112	6.327292163123273	0.0	0.0	0.4560729048785264	1.06463210978836	0.5737772966814239	0.0	0.0	0.5737772966814239	0.0	0.0	0.0	0.4550461449767873	0.0	0.0	0.0	0.0	0.0	1.859359616528212	4.181233518749302	0.0	0.0	0.6501286270681115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9973156382134905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7112123338422038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.859359616528212	0.0	1.4904832766439908	2.7362163243133555	3.299829876319738	0.35371722470946665	0.4350840014329496	0.6782386691892184	0.3640463920881392	6.408549224818112	0.6492554450699883	0.0	0.0	0.5094363347190728	0.0	0.0	0.5094363347190728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7061662388720917	0.0	0.503868050306542	0.0	11.529788169120504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34390300873435803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12566053581926528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34390300873435803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0	21	4	12	0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	5.140200498450898
